Three-Digit ZIP Code,Year,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base,
516,2020,4.23,216.14,.,145.89,
516,2021,7.40,232.12,.,156.68,
520,1976,.,100.00,67.82,42.86,
520,1977,11.83,111.83,75.84,47.93,
520,1978,12.58,125.90,85.38,53.96,
520,1979,5.02,132.22,89.67,56.67,
520,1980,2.11,135.02,91.56,57.86,
520,1981,-4.65,128.74,87.31,55.17,
520,1982,-21.21,101.43,68.79,43.47,
520,1983,33.06,134.97,91.53,57.84,
520,1984,-9.28,122.44,83.04,52.48,
520,1985,-1.21,120.96,82.03,51.84,
520,1986,4.32,126.18,85.57,54.08,
520,1987,0.66,127.01,86.13,54.43,
520,1988,7.52,136.56,92.61,58.52,
520,1989,5.06,143.47,97.29,61.48,
520,1990,2.78,147.46,100.00,63.19,
520,1991,5.49,155.55,105.49,66.66,
520,1992,4.49,162.54,110.23,69.66,
520,1993,6.89,173.74,117.82,74.46,
520,1994,8.20,187.99,127.49,80.57,
520,1995,7.80,202.66,137.44,86.85,
520,1996,3.01,208.77,141.58,89.47,
520,1997,1.45,211.79,143.63,90.77,
520,1998,3.59,219.40,148.79,94.03,
520,1999,3.53,227.15,154.05,97.35,
520,2000,2.72,233.34,158.24,100.00,
520,2001,6.37,248.20,168.32,106.37,
520,2002,2.80,255.15,173.03,109.35,
520,2003,2.31,261.03,177.02,111.87,
520,2004,4.39,272.50,184.80,116.78,
520,2005,5.17,286.58,194.35,122.82,
520,2006,3.05,295.33,200.28,126.57,
520,2007,3.04,304.31,206.37,130.42,
520,2008,0.93,307.14,208.29,131.63,
520,2009,0.29,308.04,208.90,132.01,
520,2010,0.50,309.58,209.94,132.67,
520,2011,1.48,314.16,213.05,134.64,
520,2012,1.01,317.32,215.19,135.99,
520,2013,1.58,322.32,218.58,138.13,
520,2014,1.65,327.63,222.19,140.41,
520,2015,1.54,332.67,225.61,142.57,
520,2016,3.23,343.41,232.89,147.17,
520,2017,3.08,354.00,240.07,151.71,
520,2018,3.36,365.90,248.14,156.81,
520,2019,3.30,377.96,256.32,161.98,
520,2020,1.98,385.45,261.40,165.19,
520,2021,7.00,412.43,279.69,176.75,
521,1992,.,100.00,.,65.00,
521,1993,4.30,104.30,.,67.79,
521,1994,9.02,113.70,.,73.91,
521,1995,8.47,123.33,.,80.16,
521,1996,1.43,125.09,.,81.31,
521,1997,1.81,127.35,.,82.78,
521,1998,6.19,135.24,.,87.91,
521,1999,5.89,143.21,.,93.09,
521,2000,7.42,153.84,.,100.00,
521,2001,4.72,161.11,.,104.72,
521,2002,2.83,165.68,.,107.69,
521,2003,1.75,168.58,.,109.58,
521,2004,3.94,175.22,.,113.89,
521,2005,7.05,187.56,.,121.92,
521,2006,6.26,199.31,.,129.56,
521,2007,0.86,201.04,.,130.68,
521,2008,4.05,209.17,.,135.96,
521,2009,-2.17,204.63,.,133.01,
521,2010,-1.07,202.44,.,131.59,
521,2011,0.56,203.58,.,132.33,
521,2012,1.22,206.06,.,133.94,
521,2013,3.85,213.99,.,139.09,
521,2014,1.11,216.35,.,140.63,
521,2015,2.99,222.81,.,144.83,
521,2016,3.37,230.31,.,149.71,
521,2017,3.54,238.46,.,155.00,
521,2018,2.66,244.80,.,159.13,
521,2019,2.61,251.19,.,163.27,
521,2020,1.65,255.33,.,165.96,
521,2021,8.13,276.08,.,179.45,
522,1977,.,100.00,57.89,38.92,
522,1978,18.78,118.78,68.76,46.22,
522,1979,3.66,123.13,71.28,47.92,
522,1980,4.24,128.35,74.30,49.95,
522,1981,-5.68,121.06,70.08,47.11,
522,1982,-11.61,107.00,61.94,41.64,
522,1983,30.03,139.13,80.54,54.15,
522,1984,0.73,140.15,81.13,54.54,
522,1985,1.26,141.91,82.15,55.23,
522,1986,0.14,142.11,82.27,55.31,
522,1987,3.73,147.41,85.33,57.37,
522,1988,2.53,151.14,87.49,58.82,
522,1989,8.13,163.42,94.60,63.60,
522,1990,5.71,172.75,100.00,67.23,
522,1991,5.21,181.74,105.21,70.73,
522,1992,2.65,186.55,107.99,72.60,
522,1993,5.10,196.07,113.50,76.30,
522,1994,7.23,210.24,121.70,81.82,
522,1995,5.77,222.36,128.72,86.53,
522,1996,2.01,226.82,131.30,88.27,
522,1997,2.88,233.35,135.08,90.81,
522,1998,3.04,240.44,139.19,93.57,
522,1999,2.93,247.48,143.26,96.31,
522,2000,3.83,256.96,148.75,100.00,
522,2001,4.86,269.46,155.98,104.86,
522,2002,3.33,278.42,161.17,108.35,
522,2003,2.82,286.26,165.71,111.41,
522,2004,5.45,301.88,174.75,117.48,
522,2005,5.11,317.32,183.69,123.49,
522,2006,2.71,325.90,188.66,126.83,
522,2007,1.92,332.16,192.28,129.26,
522,2008,0.55,334.00,193.35,129.98,
522,2009,0.13,334.44,193.60,130.15,
522,2010,-0.33,333.35,192.97,129.73,
522,2011,-0.50,331.67,192.00,129.08,
522,2012,0.43,333.09,192.82,129.63,
522,2013,1.58,338.35,195.86,131.67,
522,2014,1.62,343.81,199.03,133.80,
522,2015,2.75,353.25,204.49,137.48,
522,2016,2.75,362.98,210.12,141.26,
522,2017,3.96,377.37,218.45,146.86,
522,2018,3.87,391.97,226.91,152.54,
522,2019,2.52,401.84,232.62,156.38,
522,2020,1.45,407.67,235.99,158.65,
522,2021,5.91,431.76,249.94,168.03,
523,1977,.,100.00,60.85,37.98,
523,1978,19.94,119.94,72.98,45.56,
523,1979,7.64,129.11,78.56,49.04,
523,1980,1.59,131.15,79.81,49.82,
523,1981,8.76,142.64,86.79,54.18,
523,1982,-7.92,131.34,79.92,49.89,
523,1983,4.70,137.51,83.67,52.23,
523,1984,-13.21,119.35,72.62,45.33,
523,1985,10.22,131.54,80.04,49.96,
523,1986,1.37,133.34,81.14,50.65,
523,1987,6.55,142.08,86.45,53.97,
523,1988,3.32,146.80,89.33,55.76,
523,1989,6.66,156.58,95.28,59.48,
523,1990,4.95,164.34,100.00,62.42,
523,1991,6.60,175.19,106.60,66.55,
523,1992,2.64,179.82,109.42,68.30,
523,1993,6.15,190.87,116.15,72.50,
523,1994,8.69,207.46,126.24,78.80,
523,1995,6.07,220.06,133.91,83.59,
523,1996,2.89,226.43,137.78,86.01,
523,1997,3.77,234.96,142.97,89.25,
523,1998,3.48,243.13,147.94,92.35,
523,1999,2.85,250.05,152.15,94.98,
523,2000,5.29,263.27,160.20,100.00,
523,2001,4.54,275.21,167.46,104.54,
523,2002,2.51,282.12,171.67,107.16,
523,2003,2.60,289.47,176.14,109.95,
523,2004,3.90,300.75,183.00,114.24,
523,2005,4.81,315.21,191.80,119.73,
523,2006,1.84,321.01,195.33,121.93,
523,2007,1.22,324.93,197.72,123.42,
523,2008,0.65,327.04,199.00,124.22,
523,2009,0.49,328.64,199.97,124.83,
523,2010,-1.01,325.33,197.96,123.57,
523,2011,-0.03,325.22,197.89,123.53,
523,2012,0.36,326.40,198.61,123.98,
523,2013,1.62,331.69,201.83,125.99,
523,2014,2.33,339.42,206.54,128.93,
523,2015,1.20,343.51,209.03,130.48,
523,2016,2.52,352.17,214.30,133.77,
523,2017,2.93,362.49,220.57,137.69,
523,2018,3.18,374.00,227.58,142.06,
523,2019,2.87,384.76,234.12,146.15,
523,2020,1.62,390.97,237.90,148.51,
523,2021,8.54,424.37,258.23,161.19,
524,1975,.,100.00,47.94,31.93,
524,1976,9.67,109.67,52.58,35.01,
524,1977,13.32,124.28,59.58,39.68,
524,1978,14.46,142.25,68.20,45.42,
524,1979,10.50,157.19,75.36,50.19,
524,1980,6.75,167.80,80.45,53.57,
524,1981,-6.76,156.46,75.01,49.95,
524,1982,4.13,162.92,78.11,52.02,
524,1983,-0.37,162.32,77.82,51.82,
524,1984,4.00,168.82,80.94,53.90,
524,1985,-0.94,167.23,80.17,53.39,
524,1986,4.11,174.11,83.47,55.59,
524,1987,2.47,178.40,85.53,56.96,
524,1988,5.83,188.81,90.52,60.28,
524,1989,6.09,200.30,96.03,63.95,
524,1990,4.13,208.59,100.00,66.59,
524,1991,4.71,218.40,104.71,69.73,
524,1992,4.18,227.53,109.08,72.64,
524,1993,6.01,241.20,115.64,77.01,
524,1994,6.20,256.14,122.80,81.78,
524,1995,7.15,274.46,131.58,87.63,
524,1996,1.81,279.42,133.96,89.21,
524,1997,2.02,285.07,136.67,91.01,
524,1998,3.45,294.90,141.38,94.15,
524,1999,3.01,303.77,145.63,96.98,
524,2000,3.11,313.22,150.16,100.00,
524,2001,4.37,326.91,156.73,104.37,
524,2002,3.02,336.79,161.47,107.53,
524,2003,2.54,345.36,165.57,110.26,
524,2004,2.71,354.71,170.06,113.25,
524,2005,3.21,366.09,175.51,116.88,
524,2006,1.09,370.09,177.43,118.16,
524,2007,1.81,376.79,180.64,120.30,
524,2008,0.83,379.93,182.15,121.30,
524,2009,-0.13,379.44,181.91,121.14,
524,2010,0.01,379.48,181.93,121.15,
524,2011,-1.51,373.75,179.19,119.33,
524,2012,0.23,374.60,179.59,119.60,
524,2013,-0.07,374.33,179.46,119.51,
524,2014,1.49,379.91,182.14,121.29,
524,2015,1.42,385.30,184.72,123.01,
524,2016,1.67,391.73,187.80,125.07,
524,2017,2.75,402.49,192.96,128.50,
524,2018,3.50,416.56,199.71,132.99,
524,2019,2.90,428.66,205.51,136.86,
524,2020,2.12,437.73,209.86,139.75,
524,2021,8.39,474.47,227.47,151.48,
525,1983,.,100.00,85.28,56.61,
525,1984,3.83,103.83,88.54,58.78,
525,1985,2.25,106.16,90.54,60.10,
525,1986,-3.02,102.95,87.80,58.28,
525,1987,-1.83,101.07,86.19,57.22,
525,1988,-7.63,93.36,79.62,52.85,
525,1989,10.80,103.44,88.22,58.56,
525,1990,13.36,117.26,100.00,66.38,
525,1991,3.99,121.94,103.99,69.03,
525,1992,1.66,123.97,105.72,70.18,
525,1993,7.83,133.67,113.99,75.67,
525,1994,4.60,139.81,119.23,79.15,
525,1995,6.95,149.53,127.52,84.65,
525,1996,4.87,156.81,133.73,88.77,
525,1997,2.72,161.07,137.36,91.19,
525,1998,2.17,164.56,140.34,93.16,
525,1999,2.02,167.89,143.18,95.05,
525,2000,5.21,176.64,150.64,100.00,
525,2001,3.06,182.04,155.25,103.06,
525,2002,2.17,185.99,158.62,105.29,
525,2003,1.55,188.87,161.07,106.92,
525,2004,3.32,195.14,166.42,110.47,
525,2005,4.84,204.59,174.48,115.82,
525,2006,3.77,212.31,181.06,120.19,
525,2007,1.80,216.14,184.33,122.36,
525,2008,2.10,220.67,188.19,124.93,
525,2009,0.51,221.79,189.15,125.56,
525,2010,-1.76,217.89,185.82,123.35,
525,2011,0.50,218.97,186.74,123.97,
525,2012,0.83,220.80,188.30,125.00,
525,2013,0.65,222.24,189.53,125.81,
525,2014,2.55,227.90,194.35,129.02,
525,2015,2.97,234.67,200.13,132.85,
525,2016,0.14,234.99,200.41,133.03,
525,2017,2.48,240.83,205.38,136.34,
525,2018,4.11,250.72,213.82,141.94,
525,2019,2.83,257.82,219.87,145.96,
525,2020,1.33,261.25,222.80,147.90,
525,2021,8.29,282.91,241.27,160.16,
526,1977,.,100.00,76.09,51.40,
526,1978,4.16,104.16,79.26,53.54,
526,1979,19.86,124.85,95.00,64.17,
526,1980,3.38,129.07,98.22,66.35,
526,1981,1.95,131.58,100.13,67.64,
526,1982,-31.60,90.00,68.48,46.26,
526,1983,20.00,108.00,82.18,55.51,
526,1984,3.35,111.62,84.94,57.38,
526,1985,0.06,111.69,84.99,57.41,
526,1986,2.77,114.78,87.34,59.00,
526,1987,-0.68,114.00,86.75,58.60,
526,1988,0.33,114.38,87.04,58.79,
526,1989,8.24,123.81,94.21,63.64,
526,1990,6.15,131.42,100.00,67.55,
526,1991,2.53,134.75,102.53,69.26,
526,1992,3.14,138.98,105.76,71.44,
526,1993,3.04,143.20,108.97,73.61,
526,1994,7.85,154.45,117.53,79.39,
526,1995,5.11,162.34,123.53,83.45,
526,1996,3.84,168.57,128.27,86.65,
526,1997,4.14,175.56,133.59,90.24,
526,1998,4.17,182.87,139.15,94.00,
526,1999,2.17,186.84,142.17,96.04,
526,2000,4.12,194.54,148.04,100.00,
526,2001,3.43,201.21,153.11,103.43,
526,2002,1.27,203.76,155.05,104.74,
526,2003,1.66,207.15,157.62,106.48,
526,2004,1.42,210.09,159.87,107.99,
526,2005,3.09,216.57,164.80,111.32,
526,2006,3.49,224.14,170.56,115.21,
526,2007,2.39,229.49,174.63,117.96,
526,2008,2.24,234.64,178.55,120.61,
526,2009,-0.38,233.75,177.87,120.15,
526,2010,0.29,234.44,178.39,120.51,
526,2011,0.77,236.25,179.77,121.44,
526,2012,0.11,236.51,179.97,121.57,
526,2013,3.06,243.74,185.47,125.29,
526,2014,2.26,249.24,189.66,128.12,
526,2015,1.93,254.06,193.33,130.59,
526,2016,2.30,259.92,197.78,133.60,
526,2017,2.42,266.21,202.57,136.84,
526,2018,2.23,272.15,207.09,139.89,
526,2019,1.56,276.39,210.31,142.07,
526,2020,1.41,280.27,213.27,144.07,
526,2021,5.10,294.57,224.15,151.42,
527,1976,.,100.00,70.43,44.70,
527,1977,-0.97,99.03,69.75,44.27,
527,1978,18.96,117.81,82.97,52.66,
527,1979,5.72,124.55,87.72,55.67,
527,1980,4.48,130.14,91.65,58.17,
527,1981,0.32,130.55,91.94,58.35,
527,1982,-6.06,122.63,86.37,54.81,
527,1983,6.06,130.07,91.60,58.14,
527,1984,3.42,134.51,94.73,60.12,
527,1985,-2.52,131.11,92.34,58.61,
527,1986,-1.75,128.83,90.73,57.58,
527,1987,-0.23,128.53,90.52,57.45,
527,1988,-0.13,128.36,90.40,57.38,
527,1989,5.05,134.85,94.97,60.27,
527,1990,5.30,141.99,100.00,63.47,
527,1991,4.49,148.37,104.49,66.32,
527,1992,3.82,154.04,108.49,68.85,
527,1993,4.55,161.05,113.42,71.99,
527,1994,4.46,168.22,118.47,75.19,
527,1995,6.45,179.08,126.12,80.04,
527,1996,3.88,186.03,131.01,83.15,
527,1997,4.39,194.19,136.76,86.80,
527,1998,4.73,203.39,143.24,90.91,
527,1999,4.30,212.13,149.39,94.82,
527,2000,5.46,223.72,157.56,100.00,
527,2001,4.23,233.18,164.22,104.23,
527,2002,3.49,241.33,169.96,107.87,
527,2003,1.84,245.78,173.09,109.86,
527,2004,4.14,255.95,180.25,114.40,
527,2005,4.92,268.53,189.11,120.03,
527,2006,3.44,277.77,195.62,124.16,
527,2007,2.31,284.17,200.13,127.02,
527,2008,0.49,285.55,201.11,127.64,
527,2009,-0.11,285.24,200.88,127.50,
527,2010,-0.15,284.80,200.57,127.30,
527,2011,-0.04,284.69,200.49,127.25,
527,2012,0.70,286.67,201.89,128.14,
527,2013,1.18,290.04,204.27,129.64,
527,2014,2.21,296.44,208.77,132.50,
527,2015,2.09,302.62,213.13,135.27,
527,2016,3.00,311.71,219.52,139.33,
527,2017,2.69,320.08,225.42,143.07,
527,2018,2.77,328.95,231.67,147.03,
527,2019,2.81,338.20,238.18,151.17,
527,2020,2.22,345.69,243.46,154.52,
527,2021,7.53,371.71,261.78,166.15,
528,1977,.,100.00,73.65,45.79,
528,1978,28.45,128.45,94.61,58.82,
528,1979,2.56,131.73,97.02,60.32,
528,1980,-3.01,127.77,94.11,58.51,
528,1981,-9.90,115.12,84.79,52.72,
528,1982,13.80,131.01,96.49,59.99,
528,1983,-0.56,130.28,95.95,59.66,
528,1984,2.51,133.55,98.36,61.15,
528,1985,-4.65,127.33,93.78,58.31,
528,1986,-1.08,125.95,92.77,57.68,
528,1987,-4.55,120.23,88.55,55.05,
528,1988,-0.47,119.65,88.13,54.79,
528,1989,8.44,129.75,95.57,59.42,
528,1990,4.64,135.77,100.00,62.17,
528,1991,6.61,144.75,106.61,66.28,
528,1992,4.52,151.30,111.43,69.28,
528,1993,3.96,157.29,115.85,72.03,
528,1994,2.49,161.20,118.73,73.82,
528,1995,6.58,171.81,126.55,78.68,
528,1996,5.18,180.71,133.10,82.75,
528,1997,4.83,189.44,139.53,86.75,
528,1998,4.05,197.11,145.18,90.26,
528,1999,4.78,206.53,152.12,94.58,
528,2000,5.73,218.38,160.84,100.00,
528,2001,4.90,229.08,168.72,104.90,
528,2002,2.91,235.75,173.64,107.96,
528,2003,2.58,241.83,178.12,110.74,
528,2004,3.55,250.42,184.44,114.67,
528,2005,5.59,264.42,194.76,121.09,
528,2006,1.93,269.53,198.52,123.43,
528,2007,2.09,275.17,202.67,126.01,
528,2008,-0.04,275.08,202.60,125.96,
528,2009,-0.10,274.81,202.41,125.84,
528,2010,0.24,275.48,202.90,126.15,
528,2011,-0.72,273.49,201.43,125.24,
528,2012,0.28,274.26,202.00,125.59,
528,2013,1.43,278.18,204.89,127.38,
528,2014,2.22,284.35,209.44,130.21,
528,2015,0.82,286.68,211.15,131.28,
528,2016,3.67,297.19,218.89,136.09,
528,2017,2.17,303.63,223.63,139.04,
528,2018,3.00,312.73,230.34,143.21,
528,2019,2.58,320.81,236.29,146.91,
528,2020,2.40,328.52,241.97,150.44,
528,2021,7.52,353.24,260.17,161.76,
530,1975,.,100.00,42.17,25.93,
530,1976,12.73,112.73,47.54,29.23,
530,1977,17.02,131.91,55.63,34.20,
530,1978,15.19,151.96,64.09,39.40,
530,1979,9.12,165.81,69.93,42.99,
530,1980,5.02,174.13,73.44,45.15,
530,1981,-2.77,169.31,71.40,43.90,
530,1982,-1.89,166.11,70.06,43.07,
530,1983,8.79,180.71,76.21,46.85,
530,1984,0.83,182.21,76.84,47.24,
530,1985,2.73,187.18,78.94,48.53,
530,1986,2.66,192.16,81.04,49.82,
530,1987,1.45,194.95,82.22,50.54,
530,1988,7.31,209.20,88.23,54.24,
530,1989,6.86,223.57,94.28,57.96,
530,1990,6.06,237.12,100.00,61.48,
530,1991,4.21,247.09,104.21,64.06,
530,1992,4.56,258.37,108.96,66.99,
530,1993,5.45,272.46,114.91,70.64,
530,1994,6.76,290.89,122.68,75.42,
530,1995,8.29,315.00,132.85,81.67,
530,1996,3.14,324.89,137.02,84.23,
530,1997,4.71,340.20,143.47,88.20,
530,1998,2.49,348.67,147.04,90.40,
530,1999,3.97,362.49,152.88,93.98,
530,2000,6.40,385.71,162.67,100.00,
530,2001,4.34,402.45,169.73,104.34,
530,2002,3.72,417.41,176.03,108.22,
530,2003,2.82,429.17,181.00,111.27,
530,2004,7.35,460.71,194.30,119.45,
530,2005,8.59,500.28,210.98,129.70,
530,2006,3.69,518.74,218.77,134.49,
530,2007,1.22,525.07,221.44,136.13,
530,2008,-1.16,518.99,218.87,134.55,
530,2009,-3.90,498.76,210.34,129.31,
530,2010,-4.37,476.94,201.14,123.65,
530,2011,-3.74,459.13,193.63,119.04,
530,2012,-1.56,451.95,190.60,117.17,
530,2013,0.23,452.97,191.03,117.44,
530,2014,1.98,461.92,194.81,119.76,
530,2015,2.41,473.06,199.50,122.65,
530,2016,3.70,490.55,206.88,127.18,
530,2017,4.68,513.52,216.57,133.14,
530,2018,5.05,539.45,227.50,139.86,
530,2019,4.38,563.06,237.46,145.98,
530,2020,2.04,574.58,242.32,148.97,
530,2021,8.87,625.54,263.81,162.18,
531,1975,.,100.00,45.50,28.99,
531,1976,1.03,101.03,45.97,29.29,
531,1977,18.41,119.63,54.43,34.68,
531,1978,17.78,140.90,64.12,40.85,
531,1979,9.23,153.92,70.04,44.62,
531,1980,6.14,163.36,74.33,47.36,
531,1981,-2.55,159.20,72.44,46.15,
531,1982,-8.70,145.36,66.14,42.14,
531,1983,11.96,162.75,74.06,47.18,
531,1984,-1.65,160.06,72.83,46.40,
531,1985,5.26,168.48,76.66,48.84,
531,1986,2.31,172.37,78.43,49.97,
531,1987,3.39,178.22,81.10,51.67,
531,1988,8.08,192.62,87.65,55.84,
531,1989,6.77,205.66,93.58,59.62,
531,1990,6.86,219.77,100.00,63.71,
531,1991,5.15,231.09,105.15,66.99,
531,1992,4.39,241.25,109.77,69.94,
531,1993,4.93,253.14,115.19,73.39,
531,1994,5.70,267.58,121.76,77.57,
531,1995,6.35,284.58,129.49,82.50,
531,1996,3.06,293.28,133.45,85.02,
531,1997,3.65,303.99,138.32,88.13,
531,1998,3.21,313.76,142.77,90.96,
531,1999,3.53,324.85,147.81,94.17,
531,2000,6.19,344.94,156.96,100.00,
531,2001,5.12,362.59,164.99,105.12,
531,2002,4.25,378.00,172.00,109.58,
531,2003,3.78,392.28,178.50,113.72,
531,2004,8.66,426.28,193.97,123.58,
531,2005,9.78,467.97,212.94,135.66,
531,2006,4.50,489.01,222.51,141.76,
531,2007,1.21,494.95,225.21,143.49,
531,2008,-1.88,485.66,220.99,140.79,
531,2009,-4.98,461.45,209.97,133.78,
531,2010,-5.63,435.47,198.15,126.24,
531,2011,-4.35,416.51,189.52,120.75,
531,2012,-2.90,404.44,184.03,117.25,
531,2013,-0.35,403.01,183.38,116.83,
531,2014,2.19,411.82,187.39,119.39,
531,2015,3.26,425.27,193.51,123.29,
531,2016,4.22,443.22,201.68,128.49,
531,2017,5.47,467.45,212.70,135.51,
531,2018,6.06,495.78,225.59,143.73,
531,2019,5.06,520.84,237.00,150.99,
531,2020,2.48,533.74,242.87,154.73,
531,2021,9.21,582.92,265.24,168.99,
532,1975,.,100.00,45.77,29.61,
532,1976,9.67,109.67,50.20,32.47,
532,1977,18.33,129.77,59.40,38.42,
532,1978,17.83,152.91,69.99,45.28,
532,1979,8.91,166.54,76.23,49.31,
532,1980,0.82,167.90,76.85,49.71,
532,1981,4.33,175.18,80.18,51.87,
532,1982,-5.17,166.12,76.04,49.19,
532,1983,3.54,172.01,78.73,50.93,
532,1984,1.19,174.06,79.67,51.54,
532,1985,0.63,175.16,80.18,51.86,
532,1986,1.44,177.68,81.33,52.61,
532,1987,2.25,181.68,83.16,53.79,
532,1988,7.23,194.82,89.17,57.68,
532,1989,7.20,208.85,95.60,61.84,
532,1990,4.61,218.47,100.00,64.69,
532,1991,3.81,226.79,103.81,67.15,
532,1992,3.45,234.62,107.39,69.47,
532,1993,3.65,243.17,111.31,72.00,
532,1994,5.25,255.94,117.15,75.78,
532,1995,4.80,268.23,122.78,79.42,
532,1996,3.45,277.48,127.01,82.16,
532,1997,3.85,288.15,131.90,85.32,
532,1998,3.35,297.80,136.31,88.17,
532,1999,5.02,312.75,143.15,92.60,
532,2000,7.99,337.74,154.59,100.00,
532,2001,6.10,358.35,164.03,106.10,
532,2002,5.00,376.26,172.23,111.41,
532,2003,4.56,393.40,180.07,116.48,
532,2004,9.98,432.65,198.04,128.10,
532,2005,10.80,479.37,219.42,141.93,
532,2006,4.79,502.32,229.93,148.73,
532,2007,0.44,504.54,230.94,149.39,
532,2008,-2.71,490.87,224.68,145.34,
532,2009,-5.67,463.06,211.96,137.10,
532,2010,-5.62,437.01,200.03,129.39,
532,2011,-5.85,411.44,188.33,121.82,
532,2012,-4.04,394.82,180.72,116.90,
532,2013,-0.47,392.97,179.88,116.35,
532,2014,2.18,401.56,183.80,118.90,
532,2015,2.61,412.04,188.60,122.00,
532,2016,3.75,427.47,195.67,126.57,
532,2017,4.72,447.67,204.91,132.55,
532,2018,5.58,472.66,216.35,139.95,
532,2019,4.87,495.68,226.89,146.77,
532,2020,3.67,513.88,235.22,152.15,
532,2021,10.23,566.44,259.28,167.71,
534,1976,.,100.00,52.66,36.31,
534,1977,14.13,114.13,60.11,41.44,
534,1978,20.46,137.48,72.40,49.92,
534,1979,6.19,145.99,76.89,53.01,
534,1980,-2.51,142.33,74.96,51.68,
534,1981,0.64,143.24,75.44,52.01,
534,1982,-9.37,129.82,68.37,47.14,
534,1983,17.52,152.57,80.35,55.40,
534,1984,-3.21,147.67,77.77,53.62,
534,1985,2.87,151.91,80.00,55.16,
534,1986,2.95,156.40,82.36,56.79,
534,1987,1.65,158.97,83.72,57.72,
534,1988,6.94,170.00,89.53,61.73,
534,1989,6.31,180.73,95.18,65.62,
534,1990,5.07,189.88,100.00,68.95,
534,1991,4.49,198.40,104.49,72.04,
534,1992,2.51,203.39,107.11,73.85,
534,1993,3.39,210.28,110.74,76.35,
534,1994,4.57,219.89,115.80,79.84,
534,1995,4.88,230.63,121.46,83.74,
534,1996,2.26,235.83,124.20,85.63,
534,1997,4.47,246.36,129.74,89.46,
534,1998,2.79,253.24,133.37,91.95,
534,1999,4.05,263.49,138.76,95.67,
534,2000,4.52,275.40,145.04,100.00,
534,2001,5.23,289.82,152.63,105.23,
534,2002,3.54,300.07,158.03,108.95,
534,2003,3.23,309.76,163.13,112.47,
534,2004,9.25,338.42,178.22,122.88,
534,2005,11.70,378.02,199.08,137.26,
534,2006,2.98,389.29,205.01,141.35,
534,2007,0.37,390.71,205.76,141.87,
534,2008,-3.03,378.89,199.54,137.57,
534,2009,-3.88,364.18,191.79,132.23,
534,2010,-7.89,335.46,176.67,121.81,
534,2011,-6.52,313.60,165.15,113.87,
534,2012,-4.00,301.04,158.54,109.31,
534,2013,-2.86,292.43,154.01,106.18,
534,2014,1.18,295.89,155.83,107.44,
534,2015,2.33,302.79,159.46,109.94,
534,2016,4.44,316.24,166.55,114.83,
534,2017,5.44,333.44,175.60,121.07,
534,2018,8.91,363.15,191.25,131.86,
534,2019,6.76,387.70,204.18,140.77,
534,2020,4.14,403.74,212.62,146.60,
534,2021,9.76,443.13,233.37,160.90,
535,1975,.,100.00,47.09,27.72,
535,1976,2.22,102.22,48.14,28.34,
535,1977,16.06,118.64,55.87,32.89,
535,1978,16.64,138.38,65.17,38.37,
535,1979,12.28,155.38,73.17,43.08,
535,1980,4.41,162.23,76.40,44.98,
535,1981,2.58,166.42,78.37,46.14,
535,1982,-3.12,161.22,75.92,44.70,
535,1983,6.34,171.44,80.74,47.53,
535,1984,2.39,175.54,82.67,48.67,
535,1985,0.52,176.46,83.10,48.92,
535,1986,1.42,178.97,84.28,49.62,
535,1987,2.03,182.60,85.99,50.63,
535,1988,4.64,191.07,89.98,52.97,
535,1989,6.67,203.82,95.99,56.51,
535,1990,4.18,212.34,100.00,58.87,
535,1991,5.16,223.30,105.16,61.91,
535,1992,4.54,233.42,109.93,64.72,
535,1993,5.04,245.18,115.46,67.98,
535,1994,9.64,268.81,126.59,74.53,
535,1995,10.26,296.38,139.57,82.17,
535,1996,3.90,307.95,145.02,85.38,
535,1997,4.48,321.73,151.51,89.20,
535,1998,2.13,328.59,154.74,91.10,
535,1999,4.25,342.54,161.32,94.97,
535,2000,5.30,360.69,169.86,100.00,
535,2001,4.24,375.98,177.06,104.24,
535,2002,3.47,389.04,183.21,107.86,
535,2003,2.78,399.84,188.30,110.85,
535,2004,7.27,428.92,201.99,118.92,
535,2005,8.33,464.63,218.81,128.82,
535,2006,4.17,484.00,227.93,134.19,
535,2007,1.73,492.36,231.87,136.50,
535,2008,-0.97,487.59,229.62,135.18,
535,2009,-3.43,470.88,221.75,130.55,
535,2010,-3.51,454.34,213.97,125.97,
535,2011,-2.73,441.92,208.12,122.52,
535,2012,-1.06,437.24,205.91,121.22,
535,2013,0.36,438.80,206.64,121.66,
535,2014,2.11,448.04,211.00,124.22,
535,2015,2.97,461.36,217.27,127.91,
535,2016,4.96,484.23,228.04,134.25,
535,2017,5.54,511.03,240.66,141.68,
535,2018,5.22,537.70,253.22,149.08,
535,2019,4.33,560.97,264.18,155.53,
535,2020,2.39,574.39,270.50,159.25,
535,2021,9.91,631.32,297.31,175.03,
537,1975,.,100.00,42.63,25.09,
537,1976,6.13,106.13,45.25,26.62,
537,1977,15.49,122.57,52.25,30.75,
537,1978,14.55,140.40,59.86,35.22,
537,1979,12.11,157.40,67.10,39.49,
537,1980,7.56,169.31,72.18,42.47,
537,1981,4.22,176.45,75.23,44.27,
537,1982,4.45,184.31,78.58,46.24,
537,1983,-0.06,184.20,78.53,46.21,
537,1984,2.36,188.55,80.38,47.30,
